muestra,t,M 5A,DUT 30A,
70,36130,78.712,404.374,
71,36654,78.431,391.512,
72,37176,79.927,394.179,
73,37701,78.334,403.219,
74,38223,76.021,409.896,
75,38747,82.441,392.945,
76,39271,79.306,406.410,
77,39794,81.396,395.881,
78,40318,80.962,398.322,
79,40840,78.366,407.533,
80,41365,80.972,402.661,
81,41891,77.566,405.107,
82,42413,79.598,379.646,
83,42937,80.345,391.529,
84,43462,79.509,395.115,
85,43984,78.228,386.273,
86,44506,76.840,399.767,
87,45030,78.517,401.732,
88,45553,81.289,399.404,
89,46077,75.121,410.523,
90,46605,82.653,391.361,
91,47130,81.085,393.079,
92,47652,77.152,401.347,
93,48174,74.521,409.356,
94,48699,81.013,407.984,
95,49223,81.091,402.479,
96,49746,76.924,404.935,
97,50268,78.437,406.488,
98,50792,79.770,397.768,
99,51315,80.509,398.048,
100,51840,79.769,401.593,
101,52363,79.723,388.952,
102,52886,81.627,405.552,
103,53411,82.016,401.839,
104,53933,79.555,402.192,
105,54457,81.950,392.853,
106,54982,77.699,395.248,
107,55504,78.208,391.503,
108,56026,79.256,392.570,
109,56550,79.451,407.291,
110,57074,79.751,393.836,
111,57597,78.073,399.484,
112,58121,80.347,387.546,
113,58645,78.953,389.137,
114,59169,78.944,394.173,
115,59692,76.342,398.801,
116,60215,75.173,414.880,
117,60740,79.919,409.914,
118,61266,77.671,407.194,
119,61788,80.645,387.670,
120,62312,76.838,406.103,
121,62836,77.469,403.374,
122,63360,79.561,401.658,
123,63882,84.227,387.296,
124,64406,78.848,402.231,
125,64929,77.094,403.501,
126,65453,82.026,390.175,
127,65975,80.951,321.586,
128,66501,78.667,229.619,
129,67023,79.167,231.305,
130,67545,82.583,225.912,
131,68069,77.340,226.780,
muestra,t,M 5A,DUT 30A,
2,527,80.122,224.536,
3,1051,79.009,288.067,
4,1573,81.177,621.155,
5,2096,81.613,623.078,
6,2623,81.054,618.810,
7,3146,81.087,588.920,
8,3670,76.332,653.677,
9,4192,78.169,447.368,
10,4717,81.641,390.705,
11,5239,78.899,403.518,
12,5763,81.770,389.424,
13,6287,79.386,397.562,
14,6811,82.134,396.170,
15,7333,83.033,393.518,
16,7857,79.870,400.133,
17,8381,81.199,395.198,
18,8904,80.410,394.839,
19,9426,81.378,401.831,
20,9950,82.322,397.529,
21,10474,82.416,395.788,
22,10998,82.881,395.738,
23,11522,81.261,390.503,
24,12046,81.337,393.714,
25,12571,78.475,403.575,
26,13095,79.007,400.683,
27,13618,78.732,391.008,
28,14142,79.480,392.426,
29,14665,84.466,391.124,
30,15187,82.690,397.468,
31,15711,80.433,393.255,
32,16236,80.845,389.812,
33,16759,81.135,397.429,
34,17281,79.339,401.725,
35,17803,82.549,397.643,
36,18329,78.332,398.634,
37,18851,76.671,404.904,
38,19375,79.496,401.519,
39,19898,79.288,396.444,
